synth-time,benchmark,threshold,al-step,ensemble,run,eval-time,al-time,recall,ensemble-time,precision,f1,examples
0.4733595848083496,politician,0,5,weighted-vote,3,7.390975952148438e-05,0.810941219329834,1.0,25.102477073669434,1.0,1.0,2
0.4733595848083496,politician,0,6,weighted-vote,3,7.390975952148438e-05,0.4836723804473877,1.0,25.102477073669434,1.0,1.0,2
0.4733595848083496,politician,0,7,weighted-vote,3,7.390975952148438e-05,0.42507266998291016,1.0,25.102477073669434,1.0,1.0,2
0.4733595848083496,politician,0,8,weighted-vote,3,7.390975952148438e-05,0.4459397792816162,1.0,25.102477073669434,1.0,1.0,2
0.4733595848083496,politician,0,9,weighted-vote,3,7.390975952148438e-05,0.43317127227783203,1.0,25.102477073669434,1.0,1.0,2
0.4733595848083496,politician,0,10,weighted-vote,3,7.390975952148438e-05,0.45441341400146484,1.0,25.102477073669434,1.0,1.0,2
0.4641139507293701,politician,0,5,weighted-vote,2,5.459785461425781e-05,0.47084736824035645,1.0,29.285686254501343,1.0,1.0,3
0.4641139507293701,politician,0,6,weighted-vote,2,5.459785461425781e-05,0.5026283264160156,1.0,29.285686254501343,1.0,1.0,3
0.4641139507293701,politician,0,7,weighted-vote,2,5.459785461425781e-05,0.40646910667419434,1.0,29.285686254501343,1.0,1.0,3
0.4641139507293701,politician,0,8,weighted-vote,2,5.459785461425781e-05,0.44518375396728516,1.0,29.285686254501343,1.0,1.0,3
0.4641139507293701,politician,0,9,weighted-vote,2,5.459785461425781e-05,0.4409623146057129,1.0,29.285686254501343,1.0,1.0,3
0.4641139507293701,politician,0,10,weighted-vote,2,5.459785461425781e-05,0.491269588470459,1.0,29.285686254501343,1.0,1.0,3
